ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209408,GUARANI DE GOIAS,2557000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209457,GUARINOS,271000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209606,HEITORAI,583000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209705,HIDROLANDIA,43296400
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209804,HIDROLINA,427000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209903,IACIARA,2957000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209937,INACIOLANDIA,947000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5209952,INDIARA,15177124
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210000,INHUMAS,11799000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210109,IPAMERI,17118000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210158,IPIRANGA DE GOIAS,872000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210208,IPORA,11847500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210307,ISRAELANDIA,1878000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210406,ITABERAI,41321830
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210562,ITAGUARI,1792000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210604,ITAGUARU,1303000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210802,ITAJA,1962000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5210901,ITAPACI,11238300
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211008,ITAPIRAPUA,5722500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211206,ITAPURANGA,7836000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211305,ITARUMA,2209500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211404,ITAUCU,4347000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211503,ITUMBIARA,74892300
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211602,IVOLANDIA,472000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211701,JANDAIA,6970500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211800,JARAGUA,27465600
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5211909,JATAI,138290140
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212006,JAUPACI,758000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212055,JESUPOLIS,436000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212105,JOVIANIA,9397700
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212204,JUSSARA,10982500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212253,LAGOA SANTA,435000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212303,LEOPOLDO DE BULHOES,2890000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212501,LUZIANIA,55309350
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212600,MAIRIPOTABA,132000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212709,MAMBAI,9102000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212808,MARA ROSA,2352000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212907,MARZAGAO,1222000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5212956,MATRINCHA,2235000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213004,MAURILANDIA,5090000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213053,MIMOSO DE GOIAS,557000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213087,MINACU,22691900
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213103,MINEIROS,61557911
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213400,MOIPORA,653000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213509,MONTE ALEGRE DE GOIAS,396000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213707,MONTES CLAROS DE GOIAS,9840600
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213756,MONTIVIDIU,19260800
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213772,MONTIVIDIU DO NORTE,1980000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213806,MORRINHOS,29406600
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213855,MORRO AGUDO DE GOIAS,362000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5213905,MOSSAMEDES,752000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214002,MOZARLANDIA,12689000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214051,MUNDO NOVO,1484000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214101,MUTUNOPOLIS,802000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214408,NAZARIO,3632000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214507,NEROPOLIS,23459000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214606,NIQUELANDIA,12198000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214705,NOVA AMERICA,741000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214804,NOVA AURORA,1563000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214838,NOVA CRIXAS,11813000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214861,NOVA GLORIA,2789000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214879,NOVA IGUACU DE GOIAS,444000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5214903,NOVA ROMA,288000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215009,NOVA VENEZA,2933000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215207,NOVO BRASIL,285000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215231,NOVO GAMA,4576000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215256,NOVO PLANALTO,1697000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215306,ORIZONA,5792000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215405,OURO VERDE DE GOIAS,665000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215504,OUVIDOR,12157000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215603,PADRE BERNARDO,8228500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215652,PALESTINA DE GOIAS,2027000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215702,PALMEIRAS DE GOIAS,16037500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215801,PALMELO,707000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5215900,PALMINOPOLIS,4815000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216007,PANAMA,1023000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216304,PARANAIGUARA,1911000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216403,PARAUNA,10353000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216452,PEROLANDIA,9599400
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216809,PETROLINA DE GOIAS,1298000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5216908,PILAR DE GOIAS,1822000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217104,PIRACANJUBA,12789600
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217203,PIRANHAS,39002000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217302,PIRENOPOLIS,2461000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217401,PIRES DO RIO,21978570
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217609,PLANALTINA,19610500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5217708,PONTALINA,6316000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218003,PORANGATU,19734100
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218052,PORTEIRAO,635000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218102,PORTELANDIA,39646500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218300,POSSE,5446000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218391,PROFESSOR JAMIL,1117000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218508,QUIRINOPOLIS,46305900
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218607,RIALMA,6649000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218706,RIANAPOLIS,6579000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218789,RIO QUENTE,736000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218805,RIO VERDE,218646527
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5218904,RUBIATABA,12092900
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219001,SANCLERLANDIA,2333000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219100,SANTA BARBARA DE GOIAS,2492000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219209,SANTA CRUZ DE GOIAS,1023000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219258,SANTA FE DE GOIAS,7241000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219308,SANTA HELENA DE GOIAS,22560300
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219357,SANTA ISABEL,509000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219407,SANTA RITA DO ARAGUAIA,10018000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219456,SANTA RITA DO NOVO DESTINO,929000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219506,SANTA ROSA DE GOIAS,502000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219605,SANTA TEREZA DE GOIAS,1406000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219704,SANTA TEREZINHA DE GOIAS,2047000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219712,SANTO ANTONIO DA BARRA,5171000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219738,SANTO ANTONIO DE GOIAS,602000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219753,SANTO ANTONIO DO DESCOBERTO,13122100
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219803,SAO DOMINGOS,785000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5219902,SAO FRANCISCO DE GOIAS,4633800
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220058,SAO JOAO DA PARAUNA,370500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220009,SAO JOAO D'ALIANCA,7508500
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220108,SAO LUIS DE MONTES BELOS,17175000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220157,SAO LUIZ DO NORTE,6936000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220207,SAO MIGUEL DO ARAGUAIA,9099000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220264,SAO MIGUEL DO PASSA QUATRO,1422000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220280,SAO PATRICIO,661600
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220405,SAO SIMAO,13398400
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220454,SENADOR CANEDO,125737909
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220504,SERRANOPOLIS,7793100
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220603,SILVANIA,8439000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220686,SIMOLANDIA,15006000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5220702,SITIO D'ABADIA,704000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221007,TAQUARAL DE GOIAS,360000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221080,TERESINA DE GOIAS,795000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221197,TEREZOPOLIS DE GOIAS,9511100
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221304,TRES RANCHOS,177000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221403,TRINDADE,14351000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221452,TROMBAS,859000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221502,TURVANIA,2923000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221551,TURVELANDIA,13065700
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221577,UIRAPURU,473000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221601,URUACU,27901900
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221700,URUANA,2528000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221809,URUTAI,340000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221858,VALPARAISO DE GOIAS,9891998
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5221908,VARJAO,587000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5222005,VIANOPOLIS,9685220
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5222054,VICENTINOPOLIS,10003400
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5222203,VILA BOA,10822000
2021,REGIÃO CENTRO-OESTE,GO,ÓLEO DIESEL,5222302,VILA PROPICIO,4946000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100055,ACAILANDIA,53902801
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100105,AFONSO CUNHA,1595000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100154,AGUA DOCE DO MARANHAO,522000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100204,ALCANTARA,620000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100303,ALDEIAS ALTAS,1023000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100402,ALTAMIRA DO MARANHAO,253000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100436,ALTO ALEGRE DO MARANHAO,49206850
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100477,ALTO ALEGRE DO PINDARE,696000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100501,ALTO PARNAIBA,3788000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100550,AMAPA DO MARANHAO,999000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100600,AMARANTE DO MARANHAO,2263500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100709,ANAJATUBA,828000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100808,ANAPURUS,1360000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100832,APICUM-ACU,1007000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100873,ARAGUANA,641000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100907,ARAIOSES,1955500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2100956,ARAME,1357000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101004,ARARI,2085000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101103,AXIXA,824000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101202,BACABAL,14321000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101251,BACABEIRA,11360600
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101301,BACURI,387000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101350,BACURITUBA,20000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101400,BALSAS,98019100
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101509,BARAO DE GRAJAU,13389500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101608,BARRA DO CORDA,13302000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101707,BARREIRINHAS,6484500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101772,BELA VISTA DO MARANHAO,1725000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101731,BELAGUA,327000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101806,BENEDITO LEITE,69000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101905,BEQUIMAO,646000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101939,BERNARDO DO MEARIM,417000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2101970,BOA VISTA DO GURUPI,1845000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102002,BOM JARDIM,2102800
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102036,BOM JESUS DAS SELVAS,8234000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102077,BOM LUGAR,699000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102101,BREJO,5132500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102150,BREJO DE AREIA,317000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102200,BURITI,2287500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102309,BURITI BRAVO,2328000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102325,BURITICUPU,16245000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102358,BURITIRANA,408000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102374,CACHOEIRA GRANDE,48000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102408,CAJAPIO,125000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102556,CAMPESTRE DO MARANHAO,2425000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102606,CANDIDO MENDES,1720000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102705,CANTANHEDE,280000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102754,CAPINZAL DO NORTE,1027000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102804,CAROLINA,16318000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2102903,CARUTAPERA,1867000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103000,CAXIAS,38081100
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103109,CEDRAL,28000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103125,CENTRAL DO MARANHAO,410000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103158,CENTRO DO GUILHERME,1062500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103174,CENTRO NOVO DO MARANHAO,3082000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103208,CHAPADINHA,5558070
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103257,CIDELANDIA,3659000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103307,CODO,13461000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103406,COELHO NETO,1621000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103505,COLINAS,6207500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103554,CONCEICAO DO LAGO-ACU,195000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103604,COROATA,2416000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103703,CURURUPU,979000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103752,DAVINOPOLIS,98500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103802,DOM PEDRO,5899000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2103901,DUQUE BACELAR,401000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104008,ESPERANTINOPOLIS,907000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104057,ESTREITO,10985000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104073,FEIRA NOVA DO MARANHAO,1177000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104081,FERNANDO FALCAO,817000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104099,FORMOSA DA SERRA NEGRA,1870000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104107,FORTALEZA DOS NOGUEIRAS,2133000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104206,FORTUNA,1103500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104305,GODOFREDO VIANA,18737500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104404,GONCALVES DIAS,1570500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104503,GOVERNADOR ARCHER,299500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104552,GOVERNADOR EDISON LOBAO,9756000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104602,GOVERNADOR EUGENIO BARROS,1056000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104628,GOVERNADOR LUIZ ROCHA,623000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104651,GOVERNADOR NEWTON BELLO,30000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104677,GOVERNADOR NUNES FREIRE,7577700
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104701,GRACA ARANHA,561000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104800,GRAJAU,29239400
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2104909,GUIMARAES,355000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105005,HUMBERTO DE CAMPOS,1653000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105104,ICATU,274000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105153,IGARAPE DO MEIO,1914000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105203,IGARAPE GRANDE,1146000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105302,IMPERATRIZ,119191337
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105351,ITAIPAVA DO GRAJAU,475000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105401,ITAPECURU MIRIM,16530400
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105427,ITINGA DO MARANHAO,10269500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105476,JENIPAPO DOS VIEIRAS,824000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105500,JOAO LISBOA,808000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105609,JOSELANDIA,490000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105658,JUNCO DO MARANHAO,520000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105708,LAGO DA PEDRA,3727000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105807,LAGO DO JUNCO,181000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105948,LAGO DOS RODRIGUES,446000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105906,LAGO VERDE,331000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105922,LAGOA DO MATO,605000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105963,LAGOA GRANDE DO MARANHAO,470000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2105989,LAJEADO NOVO,1755000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106003,LIMA CAMPOS,820000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106102,LORETO,7969000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106201,LUIS DOMINGUES,1209000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106300,MAGALHAES DE ALMEIDA,916000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106326,MARACACUME,2257000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106359,MARAJA DO SENA,255000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106375,MARANHAOZINHO,594000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106409,MATA ROMA,1968000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106508,MATINHA,1717000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106607,MATOES,1491000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106631,MATOES DO NORTE,80000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106672,MILAGRES DO MARANHAO,125500
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106706,MIRADOR,2074000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106755,MIRANDA DO NORTE,10478700
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106805,MIRINZAL,996000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2106904,MONCAO,725000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107001,MONTES ALTOS,1053000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107100,MORROS,2354000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107209,NINA RODRIGUES,176000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107258,NOVA COLINAS,489000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107308,NOVA IORQUE,198000
2021,REGIÃO NORDESTE,MA,ÓLEO DIESEL,2107357,NOVA OLINDA DO MARANHAO,525000
